0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,Label
0.0,0.0,0.0,0.03203915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046385273,0.0,0.25922948,0.0,0.11041778,0.04282795,0.0,0.29852188,0.14477012,0.0,0.20827112,0.0,0.0,0.0,0.0,0.32453424,0.13180222,0.18255481,0.0,0.0,0.02609807,0.0,0.08237187,0.0,0.05032899,0.0,0.0,0.21148789,0.36272377,0.024924543,0.3148778,0.08353408,0.0,0.0,0.0,0.27509114,0.0,0.0,0.0,0.0,0.11559719,0.0,0.025611905,0.049266785,0.08065604,0.0,0.0,0.0,0.24879146,0.0,0.0,0.0,0.27202302,0.0,0.25172034,0.20392105,0.13302742,0.027067926,0.0952072,0.0,0.0,0.058261402,0.0,0.0,0.0,0.0,0.0,0.0,0.2552445,0.0,0.0,0.27198085,0.1830993,0.0,0.06374675,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22345552,0.0,0.11056277,0.0,0.0,0.26973,0.14404956,0.0,0.15330303,0.0,0.0,0.0,0.0,0.31367344,0.102332845,0.13535298,0.0,0.0,0.0,0.0,0.014715072,0.0,0.0,0.0,0.0,0.17002346,0.34650686,0.0,0.29401934,0.083512805,0.0,0.0,0.0,0.23805344,0.0,0.0,0.0,0.0,0.11942447,0.0,0.0,0.0,0.13216284,0.0,0.0,0.0,0.19423938,0.0,0.0,0.0,0.25758064,0.0,0.24293718,0.1935085,0.121889874,0.0,0.054162472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1982806,0.0,0.0,0.22058654,0.17853299,0.0,0.064242564,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20981182,0.0,0.057761732,0.0,0.0,0.22332767,0.07200991,0.0,0.03654588,0.0,0.0,0.0,0.0,0.24761432,0.28724894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08305884,0.3185383,0.0,0.25461555,0.03210916,0.0,0.0,0.0,0.18982312,0.0,0.0,0.0,0.0,0.09796615,0.0,0.0,0.0,0.20369269,0.0,0.0,0.0,0.07402353,0.0,0.0,0.0,0.24210274,0.0,0.29778937,0.14206254,0.07022639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10812617,0.0,0.0,0.061580703,0.11263059,0.0,0.013697322,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19296521,0.0,0.09236415,0.0,0.0,0.27969444,0.13862467,0.0,0.09004461,0.0,0.0,0.0,0.0,0.3443282,0.24523076,0.10935912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11177869,0.3765945,0.0,0.3425582,0.08860902,0.0,0.0,0.0,0.20083916,0.0,0.0,0.0,0.0,0.09774546,0.0,0.0,0.0,0.25872916,0.0,0.0,0.0,0.12349884,0.0,0.0,0.0,0.3000056,0.0,0.3146933,0.19167247,0.10447049,0.0,0.04593751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13341853,0.0,0.0,0.14414331,0.21444696,0.0,0.052654475,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11027582,0.004319638,0.0753913,0.0,0.0,0.20414197,0.110299386,0.0,0.030555077,0.0,0.0,0.0,0.0,0.2567915,0.2698934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025506359,0.28529248,0.0,0.2502951,0.06828045,0.0,0.0,0.0,0.1287545,0.0,0.0,0.0,0.0,0.08842115,0.0,0.0,0.0,0.3196828,0.0,0.0,0.0,0.029011315,0.0,0.0,0.0,0.21178238,0.0,0.22220245,0.15421772,0.07556538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04668854,0.0,0.0,0.05155029,0.15233544,0.0,0.038348544,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39679128,0.0,0.0,0.0,0.0,0.4733155,0.051801622,0.0,0.30997446,0.0,0.0,0.0,0.0,0.57762045,0.5201402,0.14181358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20955783,0.6190037,0.0,0.51213676,0.0,0.0,0.0,0.0,0.42343143,0.0,0.0,0.0,0.0,0.01675177,0.0,0.0,0.0,0.55789214,0.0,0.0,0.0,0.3577875,0.0,0.0,0.0,0.43800014,0.0,0.41137072,0.19989774,0.011595618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31770152,0.0,0.0,0.39790022,0.1145556,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3449761,0.0,0.106224954,0.0,0.0,0.4093845,0.15995316,0.0,0.27278304,0.0,0.0,0.0,0.0,0.4797017,0.24853367,0.19958995,0.0,0.0,0.0,0.0,0.031360514,0.0,0.0,0.0,0.0,0.24770549,0.51875615,0.0,0.44554803,0.0707958,0.0,0.0,0.0,0.3658876,0.0,0.0,0.0,0.0,0.13198037,0.0,0.0,0.0,0.23200038,0.0,0.0,0.0,0.31707358,0.0,0.0,0.0,0.37798706,0.0,0.36843985,0.25914246,0.12306936,0.0,0.066514954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3109277,0.0,0.0,0.35271698,0.22338721,0.0,0.047382757,0.0,0.0
0.0,0.0,0.0,0.048130102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06344998,0.0,0.26147407,0.0,0.13058934,0.062193867,0.0,0.30556947,0.16835749,0.0,0.2049106,0.0,0.0,0.0,0.0,0.3340888,0.0994703,0.19258568,0.0,0.0,0.042717118,0.0,0.1029436,0.0,0.06345886,0.0,0.0,0.214421,0.37035713,0.041429587,0.32648525,0.10547337,0.0,0.0,0.0,0.2764116,0.0,0.0,0.0,0.0,0.13370393,0.0,0.038476743,0.060903173,0.07221806,0.0,0.0,0.0,0.2457323,0.0,0.0,0.0,0.28488845,0.0,0.26580822,0.21672592,0.14756823,0.045968205,0.117855296,0.0,0.0,0.0689718,0.0,0.0,0.0,0.0,0.0,0.0,0.2526369,0.0,0.0,0.2709674,0.20922765,0.020328216,0.08328894,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15641585,0.0,0.10396879,0.0,0.0,0.22007617,0.1311752,0.0,0.07893018,0.0,0.0,0.0,0.0,0.25205225,0.12631454,0.07857128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103567764,0.28288075,0.0,0.24517637,0.08864853,0.0,0.0,0.0,0.17312962,0.0,0.0,0.0,0.0,0.103908,0.0,0.0,0.0,0.14335798,0.0,0.0,0.0,0.11699377,0.0,0.0,0.0,0.21862479,0.0,0.21471295,0.1739324,0.10386793,0.0,0.014198009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12640513,0.0,0.0,0.13238698,0.16952732,0.0,0.056571834,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22183113,0.0,0.09869954,0.0,0.0,0.27150938,0.13476849,0.0,0.14999658,0.0,0.0,0.0,0.0,0.32124949,0.11194345,0.12720214,0.0,0.0,0.0,0.0,0.0033886023,0.0,0.0,0.0,0.0,0.16102096,0.35384795,0.0,0.2997596,0.07523623,0.0,0.0,0.0,0.23362881,0.0,0.0,0.0,0.0,0.108602434,0.0,0.0,0.0,0.16393588,0.0,0.0,0.0,0.18839906,0.0,0.0,0.0,0.2616203,0.0,0.24789095,0.1861504,0.10619469,0.0,0.04380851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1882229,0.0,0.0,0.21325827,0.17620037,0.0,0.053915333,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25016642,0.0,0.11698091,0.0,0.0,0.3012734,0.15583289,0.0,0.17832772,0.0,0.0,0.0,0.0,0.3460508,0.1132088,0.15960753,0.0,0.0,0.0,0.0,0.044424705,0.0,0.0,0.0,0.0,0.18918094,0.38141018,0.0,0.3286175,0.08920491,0.0,0.0,0.0,0.26358584,0.0,0.0,0.0,0.0,0.12345603,0.0,0.0,0.0,0.13994254,0.0,0.0,0.0,0.22321995,0.0,0.0,0.0,0.28566468,0.0,0.26473156,0.20649493,0.12990794,0.0,0.07383199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22363858,0.0,0.0,0.2504493,0.19083998,0.0,0.07011671,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12828118,0.0,0.043167442,0.0,0.0,0.16607834,0.08378963,0.0,0.05393247,0.0,0.0,0.0,0.0,0.1989069,0.09722169,0.026082352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06762148,0.2277688,0.0,0.18235666,0.047288124,0.0,0.0,0.0,0.12729475,0.0,0.0,0.0,0.0,0.03938207,0.0,0.0,0.0,0.18495958,0.0,0.0,0.0,0.07421638,0.0,0.0,0.0,0.16035277,0.0,0.15455543,0.10347218,0.048488364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08817248,0.0,0.0,0.089392826,0.114795946,0.0,0.008367501,0.0,0.0
0.0,0.0,0.0,0.11714451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13741204,0.0,0.2577625,0.0,0.13207167,0.12673172,0.0,0.2919318,0.16444038,0.0,0.21297805,0.0,0.0,0.0,0.0,0.30582845,0.088379756,0.21146628,0.0,0.0,0.11012641,0.0,0.13885728,0.0,0.1458507,0.0,0.0,0.22322649,0.3430085,0.11133307,0.30888492,0.1110979,0.0,0.0,0.0,0.27502868,0.0,0.0,0.0,0.0,0.13051504,0.0,0.106487915,0.12551627,0.020373464,0.0,0.0,0.0,0.25178024,0.0,0.0,0.0,0.26718223,0.0,0.24774271,0.2072429,0.15849775,0.10818955,0.14029506,0.0,0.0,0.11419578,0.0,0.0,0.0,0.0,0.0,0.0,0.263341,0.0,0.0,0.2740081,0.20544842,0.0823455,0.087262794,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27155674,0.0,0.1263142,0.0,0.0,0.33250207,0.1694307,0.0,0.18535925,0.0,0.0,0.0,0.0,0.39296502,0.12107366,0.17617393,0.0,0.0,0.0,0.0,0.04761531,0.0,0.0,0.0,0.0,0.19878179,0.4274571,0.0,0.371476,0.10529174,0.0,0.0,0.0,0.28387865,0.0,0.0,0.0,0.0,0.134075,0.0,0.0,0.0,0.19353884,0.0,0.0,0.0,0.22812566,0.0,0.0,0.0,0.32801676,0.0,0.3160255,0.21714932,0.13051985,0.0,0.09236367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23011746,0.0,0.0,0.25945142,0.21873498,0.0,0.07796815,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054728508,0.06809163,0.070509166,0.0,0.0,0.18656111,0.11363313,0.0,0.0,0.0,0.0,0.0,0.0,0.24399842,0.43870705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2615652,0.0,0.24181035,0.05207806,0.0,0.0,0.0,0.0668357,0.0,0.0,0.0,0.0,0.08443724,0.0,0.0,0.0,0.39091268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19452915,0.0,0.22861516,0.17514507,0.06677652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14629859,0.0,0.050362736,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11193704,0.0,0.0513712,0.0,0.0,0.14779773,0.092465885,0.0,0.03839525,0.0,0.0,0.0,0.0,0.17065263,0.11099191,0.011618849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051532775,0.20312805,0.0,0.16143933,0.054601524,0.0,0.0,0.0,0.10210379,0.0,0.0,0.0,0.0,0.032010317,0.0,0.0,0.0,0.16941948,0.0,0.0,0.0,0.05282968,0.0,0.0,0.0,0.14478791,0.0,0.12720124,0.1198211,0.05278878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07774522,0.0,0.0,0.063813545,0.12482515,0.0,0.0036059506,0.0,1.0
0.0,0.0,0.0,0.0013860166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011519577,0.0,0.24542479,0.0,0.10652627,0.017671723,0.0,0.29275152,0.14182612,0.0,0.18577662,0.0,0.0,0.0,0.0,0.32133552,0.13088596,0.16519313,0.0,0.0,0.0,0.0,0.06747032,0.0,0.0093996525,0.0,0.0,0.19206798,0.36035624,0.0,0.3121704,0.08219387,0.0,0.0,0.0,0.2577388,0.0,0.0,0.0,0.0,0.10638178,0.0,0.0,0.016914718,0.10739617,0.0,0.0,0.0,0.22663522,0.0,0.0,0.0,0.2751394,0.0,0.25448468,0.19296616,0.12530261,0.0,0.08626231,0.0,0.0,0.027248587,0.0,0.0,0.0,0.0,0.0,0.0,0.23273534,0.0,0.0,0.25257185,0.1755397,0.0,0.058970023,0.0,0.0
0.0,0.0,0.0,0.05894714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07612816,0.0,0.27098885,0.0,0.12574652,0.07121485,0.0,0.3136202,0.1635102,0.0,0.21847163,0.0,0.0,0.0,0.0,0.3402319,0.11296742,0.19984935,0.0,0.0,0.05385482,0.0,0.108016424,0.0,0.079844736,0.0,0.0,0.22338784,0.3782625,0.0527822,0.3326899,0.10031745,0.0,0.0,0.0,0.28679058,0.0,0.0,0.0,0.0,0.12955758,0.0,0.049817022,0.07330802,0.07220416,0.0,0.0,0.0,0.26003686,0.0,0.0,0.0,0.28874305,0.0,0.26734057,0.21680267,0.14602768,0.05405849,0.11881389,0.0,0.0,0.07942017,0.0,0.0,0.0,0.0,0.0,0.0,0.2664615,0.0,0.0,0.28384733,0.20504168,0.025811182,0.07713861,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.343779,0.0,0.10432068,0.0,0.0,0.40722463,0.15746433,0.0,0.27280295,0.0,0.0,0.0,0.0,0.47654065,0.25069058,0.19857989,0.0,0.0,0.0,0.0,0.03130109,0.0,0.0,0.0,0.0,0.24707228,0.5153892,0.0,0.44254097,0.06886239,0.0,0.0,0.0,0.36466843,0.0,0.0,0.0,0.0,0.12978134,0.0,0.0,0.0,0.23078546,0.0,0.0,0.0,0.3163647,0.0,0.0,0.0,0.37537196,0.0,0.36609286,0.25728673,0.12127887,0.0,0.065403715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31061143,0.0,0.0,0.35200667,0.2212882,0.0,0.04556424,0.0,0.0
0.0,0.0,0.0,0.008976199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020739678,0.0,0.23896298,0.0,0.12546822,0.025314871,0.0,0.2862072,0.16131528,0.0,0.17515099,0.0,0.0,0.0,0.0,0.31861243,0.090991914,0.16660602,0.0,0.0,0.0020772666,0.0,0.07472912,0.0,0.015006527,0.0,0.0,0.1894866,0.3526151,0.0,0.30839086,0.10153851,0.0,0.0,0.0,0.2529894,0.0,0.0,0.0,0.0,0.12587658,0.0,0.0,0.02230123,0.092847705,0.0,0.0,0.0,0.21620195,0.0,0.0,0.0,0.271147,0.0,0.25088647,0.20546578,0.13947777,0.005631186,0.09519693,0.0,0.0,0.03364583,0.0,0.0,0.0,0.0,0.0,0.0,0.22147061,0.0,0.0,0.24280873,0.19854537,0.0,0.080598004,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23235726,0.0,0.13263646,0.003625948,0.0,0.2850161,0.16906914,0.0,0.15673906,0.0,0.0,0.0,0.0,0.32931408,0.0869064,0.16556397,0.0,0.0,0.0,0.0,0.0695473,0.0,0.0,0.0,0.0,0.18019558,0.3581873,0.0,0.31716835,0.115687914,0.0,0.0,0.0,0.24518034,0.0,0.0,0.0,0.0,0.13275284,0.0,0.0,0.0,0.13414033,0.0,0.0,0.0,0.19886908,0.0,0.0,0.0,0.2818959,0.0,0.27059668,0.2072652,0.13664287,0.0,0.10227201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20218953,0.0,0.0,0.22391045,0.21927425,0.0,0.08920058,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12778997,0.0,0.058133878,0.0,0.0,0.15951936,0.077903084,0.0,0.04546102,0.0,0.0,0.0,0.0,0.19877714,0.2003598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052947078,0.22694087,0.0,0.19292432,0.042755127,0.0,0.0,0.0,0.12553939,0.0,0.0,0.0,0.0,0.07953522,0.0,0.0,0.0,0.256793,0.0,0.0,0.0,0.04413446,0.0,0.0,0.0,0.16920617,0.0,0.20906729,0.121288896,0.054902196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074490935,0.0,0.0,0.03447722,0.11057577,0.0,0.02578514,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22331652,0.45930824,0.18418983,0.0,0.0,0.4152028,0.33534062,0.0,0.0,0.0,0.0,0.0,0.0,0.5322057,0.92124665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53105104,0.0,0.51625335,0.18292052,0.0,0.0,0.0,0.23233053,0.0,0.0,0.0,0.0,0.24616347,0.0,0.0,0.0,0.9248073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41609842,0.0,0.49340358,0.3177377,0.20557836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7987436,0.0,0.0,0.33097842,0.0,0.15015411,0.0,0.0
